Nerve
50.0,0.0
49.992384757819565,0.8726203218641756
49.969541350954785,1.7449748351250485
49.931476737728694,2.6167978121471913
49.87820251299121,3.487823687206265
49.80973490458728,4.357787137382909
49.72609476841367,5.226423163382673
49.6273075820661,6.093467170257374
49.513403437078516,6.958655048003272
49.38441702975689,7.821723252011544
49.2403876506104,8.682408883346517
49.0813591723832,9.54044976882724
48.907380036690284,10.395584540887965
48.718503239261764,11.24755271719325
48.514786313799824,12.096094779983387
48.29629131445341,12.940952255126037
48.063084796915945,13.781867790849958
47.81523779815177,14.618585236136838
47.552825814757675,15.450849718747369
47.275928779965845,16.278407722857832
46.98463103929542,17.101007166283434
46.67902132486009,17.918397477265014
46.35919272833937,18.7303296707956
46.02524267262202,19.536556424463686
45.67727288213004,20.336832153790006
45.31538935183249,21.130913087034973
44.93970231495835,21.91855733945387
44.550326209418394,22.699524986977337
44.14737964294635,23.473578139294542
43.73098535696979,24.240481012316852
43.30127018922194,24.999999999999996
42.858365035105614,25.75190374550271
42.4024048078213,26.495963211660246
41.9335283972712,27.231951750751353
41.45187862775208,27.959645173537346
40.95760221444959,28.678821817552304
40.45084971874737,29.389262614623657
39.931775502364644,30.090751157602412
39.4005376803361,30.78307376628291
38.85729807284854,31.46601955249187
38.302222155948904,32.13938048432696
37.73547901113861,32.80295144952536
37.157241273869715,33.456530317942914
36.567685080958526,34.09991800312493
35.96699001693256,34.73291852294986
35.35533905932738,35.35533905932737
34.732918522949866,35.966990016932556
34.09991800312493,36.567685080958526
33.456530317942914,37.15724127386971
32.80295144952537,37.7354790111386
32.13938048432697,38.302222155948904
31.466019552491876,38.857298072848536
30.783073766282914,39.4005376803361
30.09075115760242,39.931775502364644
29.389262614623657,40.45084971874737
28.678821817552308,40.95760221444959
27.95964517353734,41.45187862775209
27.23195175075136,41.933528397271196
26.495963211660246,42.4024048078213
25.75190374550272,42.858365035105614
25.000000000000007,43.30127018922193
24.240481012316856,43.73098535696979
23.473578139294542,44.14737964294634
22.69952498697734,44.55032620941839
21.918557339453873,44.93970231495835
21.130913087034973,45.31538935183249
20.33683215379001,45.67727288213004
19.536556424463697,46.025242672622014
18.730329670795598,46.35919272833937
17.918397477265017,46.67902132486009
17.10100716628344,46.984631039295415
16.27840772285784,47.27592877996584
15.450849718747373,47.552825814757675
14.618585236136838,47.81523779815177
13.781867790849958,48.063084796915945
12.940952255126037,48.29629131445341
12.096094779983394,48.514786313799824
11.247552717193246,48.718503239261764
10.395584540887972,48.90738003669028
9.540449768827246,49.0813591723832
8.68240888334652,49.2403876506104
7.821723252011546,49.38441702975689
6.958655048003284,49.513403437078516
6.093467170257375,49.6273075820661
5.226423163382673,49.72609476841367
4.357787137382907,49.80973490458728
3.487823687206273,49.87820251299121
2.6167978121471984,49.931476737728694
1.744974835125054,49.969541350954785
0.8726203218641688,49.992384757819565
3.061616997868383e-15,50.0
-0.8726203218641738,49.992384757819565
-1.7449748351250367,49.969541350954785
-2.616797812147181,49.931476737728694
-3.4878236872062667,49.87820251299121
-4.357787137382911,49.80973490458728
-5.226423163382667,49.72609476841367
-6.093467170257369,49.6273075820661
-6.958655048003267,49.513403437078516
-7.821723252011552,49.38441702975688
-8.682408883346515,49.2403876506104
-9.54044976882724,49.0813591723832
-10.395584540887956,48.907380036690284
-11.24755271719324,48.718503239261764
-12.096094779983389,48.514786313799824
-12.940952255126042,48.29629131445341
-13.781867790849953,48.063084796915945
-14.618585236136832,47.81523779815178
-15.450849718747367,47.55282581475768
-16.27840772285782,47.275928779965845
-17.101007166283434,46.98463103929542
-17.918397477265014,46.67902132486009
-18.730329670795605,46.35919272833937
-19.53655642446368,46.02524267262202
-20.336832153790002,45.67727288213005
-21.130913087034966,45.3153893518325
-21.918557339453876,44.939702314958346
-22.699524986977334,44.550326209418394
-23.473578139294528,44.147379642946355
-24.24048101231685,43.73098535696979
-24.99999999999999,43.30127018922194
-25.751903745502712,42.858365035105614
-26.49596321166024,42.402404807821306
-27.231951750751353,41.933528397271196
-27.959645173537336,41.45187862775209
-28.67882181755229,40.9576022144496
-29.38926261462365,40.45084971874737
-30.09075115760242,39.93177550236464
-30.783073766282914,39.4005376803361
-31.466019552491865,38.85729807284855
-32.13938048432697,38.302222155948904
-32.802951449525374,37.73547901113859
-33.456530317942914,37.157241273869715
-34.09991800312492,36.567685080958526
-34.73291852294985,35.96699001693257
-35.35533905932737,35.35533905932738
-35.96699001693256,34.73291852294986
-36.567685080958526,34.09991800312493
-37.1572412738697,33.45653031794292
-37.7354790111386,32.80295144952537
-38.3022221559489,32.13938048432697
-38.857298072848536,31.466019552491886
-39.40053768033609,30.78307376628292
-39.931775502364644,30.09075115760241
-40.450849718747364,29.38926261462366
-40.95760221444958,28.67882181755232
